id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
3047076,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,7be2da50-7204-4282-b257-c3507c127ca3,KHD00002553,31802,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate,6068,7/19/1997,1997,7,19,200,,,", Condition: fair; Common.",In moist drainage.,,,,,,,,,,,,USA,Colorado,Park,,Horseshoe Cirque of Horseshoe Mountain.,,39.181741,-106.172847,,,13N 0398700E 4337600N,,,TERRAIN NAV,,Certainty code: 1,3749,,,,,12300 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:7be2da50-7204-4282-b257-c3507c127ca3,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047076
3047739,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,724e43ec-0902-431f-989d-bf843307c50d,KHD00002544,32646,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate,6229,7/1/1998,1998,7,1,182,,,", Condition: fair","Rocky lake side; with Potentilla sp., Penstemon whippleanus, Poa alpina.",,,,,,,,,,,,USA,Colorado,Eagle,,Holy Cross Wilderness. Constantine Lake. Fall Creek Trail (2001). Trail head at end of Rd 707.,,39.49846,-106.432417,,1000,13N 0376837E 4373073N,,,Terrain Navigator,,Certainty code: 4,,,,,,,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:724e43ec-0902-431f-989d-bf843307c50d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047739
3047063,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,3a56a86d-d8da-4410-a524-ebdcfecf1470,KHD00002554,31789,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; Velma Richards,5840,8/30/1995,1995,8,30,242,,,", Condition: fair; Loosely cespitose; locally common.",Small clearing in willow carr.,,,,,,,,,,,,USA,Colorado,Clear Creek,,"Arapaho National Forest, lake E of Guanella Pass.",,39.594596,-105.704613,,,13N 0439500E 4383000N,,,TERRAIN NAV,,Certainty code: 1,3508,,,,,11510 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:3a56a86d-d8da-4410-a524-ebdcfecf1470,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3047063
4145457,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,468c270d-a0a5-4bb3-add0-d16f6ea00bba,KHD00054516,53976,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; John F. Gay,9593,8/3/2012,2012,8,3,216,,,,Edge of willow carr.,,,,,Salix planifolia; Salix brachycarpa; Carex aquatilis; Deschampsia caespitosa.,,,,,,,USA,Colorado,Clear Creek,,"Arapaho National Forest, Guanella Pass area, ca. 7.5 air miles S of Georgetown, 0.25 mile NW of Bierstadt Trail Head and Guanella Pass parking lot, wetland by upper parking lot.",,39.598782,-105.713985,NAD83,,13S 0438699E 4383471N,,,,,Certainty code: 1,3548,,,,,11639 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:468c270d-a0a5-4bb3-add0-d16f6ea00bba,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4145457
3058912,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,8265c7af-f760-44ab-a866-0e2eb72614c2,KHD00002556,5378,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; Velma Richards,5814,8/24/1995,1995,8,24,236,,,", Condition: fair; Caespitosa; 2 plants seen.","In wet meadow; with Agrostis scabra, Mentha arvense, Geum macrophyllum",,,,,,,,,,,,USA,Colorado,Clear Creek,,"Walter S. Reed Botanic Garden of Denver Botanic Gardens; 6 mi W of Evergreen, Upper Bear Creek Canyon.",,39.61666,-105.41666,,1000,13N 0463524E 4386403N,,,Terrain Nav,,Certainty code: 4,701,,,,,2300 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:8265c7af-f760-44ab-a866-0e2eb72614c2,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3058912
3049303,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,177fd6f4-03b3-4cf0-8a95-317755e059e3,KHD00002543,34416,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,"Verified Carex ebenea Rydberg by Janet L. Wingate, 3/2009.",,,,Janet L. Wingate,6077,8/5/1997,1997,8,5,217,,,"infrequent, , Condition: fair",Moist area near willows gravel,,,,,,,not introduced,,,,,USA,Colorado,Clear Creek,,"Mt. Goliath, lesser peak of Mt. Evans.",,39.646745,-105.586586,,,13N 0449672E 4388715N,,,Terrain Navigator,,Certainty code: 3,351,,,,,1150 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:177fd6f4-03b3-4cf0-8a95-317755e059e3,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3049303
3354223,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,7a299f29-7016-47f1-a888-a5fa711b82c7,KHD00029720,51128,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; John F. Gay,9583,8/2/2012,2012,8,2,215,,,Locally common.,"Dry trailside, somewhat barren.",,,,,Deschampsia caespitosa; Phleum commutatum.,,,,,,,USA,Colorado,Clear Creek,,"Arapaho National Forest, Straight Creek N of W entrance to Eisenhower Memorial Tunnel.",,39.683407,-105.932489,NAD83,,13S 0420036E 4393035N,,,,,,3457,,,,,11343 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:7a299f29-7016-47f1-a888-a5fa711b82c7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3354223
3354204,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,49e398cd-00bc-452e-be97-a679398eb224,KHD00029727,51121,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; John F. Gay,9574,8/2/2012,2012,8,2,215,,,Common along trail.,Growing up slope from Creek.,,,,,Deschampsia caespitosa; Calamagrostis canadensis.,,,,,,,USA,Colorado,Clear Creek,,"Arapaho National Forest, Straight Creek N of W entrance to Eisenhower Memorial Tunnel.",,39.684091,-105.93258,NAD83,,13S 0420029E 4393111N,,,,,,3470,,,,,11385 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:49e398cd-00bc-452e-be97-a679398eb224,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3354204
7827580,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,47613324-d9ee-4c14-aca3-a0555e3a72a0,KHD00061181,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; John F. Gay,10534,7/4/2015,2015,7,4,185,,,,"Near stream flowing out of small pond, adjacent to willow carr.",,,,,Alopecurus pratensis; Poa stenantha; Deschampsia caespitosa.,Fruit,,,,,,USA,Colorado,Garfield,,"White River National Forest, ca. 1 air miles S of Deep Lake, ca. 15 air miles N or Glenwood Springs.",,39.75328,-107.29693,WGS84,,,,,,,,3231,,,,,10600 ft.,,,Jwingate,4/3/2017 13:56,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:47613324-d9ee-4c14-aca3-a0555e3a72a0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7827580
7827739,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,34515a50-28d5-447c-91e1-17c8de334375,KHD00059631,56545,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; John F. Gay,10557,7/5/2015,2015,7,5,186,,,,Spruce/fir subalpine forest. Meadow.,,,,,Arnica cordifolia; Helianthella quinquenervis.,Fruit,,,,,,USA,Colorado,Garfield,,"White River National Forest, Deep Lake Campground, Forest Road 6003G, E of Deep Lake, approx. 16 air miles N or Glenwood Springs.",,39.77194,-107.29651,WGS84,1,,Grace Rodriguez,,GeoLocate,,,3187,,,,,10456 ft.,,,Jwingate,4/3/2017 13:56,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:34515a50-28d5-447c-91e1-17c8de334375,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7827739
3356638,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,05ab8720-ce69-4a05-9f34-f96153b786a8,KHD00041058,51164,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; John F. Gay,9614,8/12/2012,2012,8,12,225,,,,Disturbed parking area.,,,,,Carex nebrascensis.,,,,,,,USA,Colorado,Clear Creek,,"Arapaho National Forest, Current Creek, US40, N of Berthoud Pass.",,39.809631,-105.779434,NAD83,,13S 0433283E 4406919N,,,,,,3297,,,,,10817 ft,,,jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:05ab8720-ce69-4a05-9f34-f96153b786a8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3356638
3356636,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,3351c910-9cbb-41b5-acfa-13687f950177,KHD00041056,51162,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; John F. Gay,9611,8/5/2012,2012,8,12,225,,,,Trailside.,,,,,Caltha leptosepala.,,,,,,,USA,Colorado,Clear Creek,,"Arapaho National Forest, Current Creek, US40, N of Berthoud Pass.",,39.810059,-105.781425,NAD83,,13S 0433113E 4406968N,,,,,,3298,,,,,10820 ft,,,jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:3351c910-9cbb-41b5-acfa-13687f950177,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3356636
3815790,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,4b4f157d-3dc0-4f82-89bf-1f7ffb37a495,KHD00054077,53406,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; John F. Gay,9677,7/10/2013,2013,7,13,194,,,Common.,Opening along road in spruce/fir forest.,,,,,Carex hoodii (Wingate 9678); Penstemon whippleanus; Phleum alpinum (Wingate 9680); Plantago tweedii (Wingate 9679),,,,,,,USA,Colorado,Summit,,Arapaho National Forest; W of Green Mountain Reservoir; S of Sheep Mountain; FS Road 1830.,,39.855527,-106.422886,WGS84,,13S 0378285E 4412691N,,,,,,3274,,,,,10743 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:4b4f157d-3dc0-4f82-89bf-1f7ffb37a495,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815790
4138612,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,455adb1c-5644-4d77-9825-12ea78a9f563,KHD00054502,53859,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,Janet L. Wingate,May-15,,,,,,Janet L. Wingate; John F. Gay,9694,7/10/2013,2013,7,13,194,,,,Old logging road; opening in spruce/fir forest.; Dried mud.,,,,,Erigeron peregrinus ssp. callianthemus (Wingate 9695); Polygonum kelloggii (Wingate 9696); Lewisia pygmaea (Wingate 9698); Penstemon whippleanus (Wingate 9700).,,,,,,,USA,Colorado,Summit,,Arapaho National Forest; W of Green Mountain Reservoir; S of Sheep Mountain; FS Road 1830.,,39.855527,-106.422886,WGS84,,13S 0378285E 4412691N,,,,,,3274,,,,,10743 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:455adb1c-5644-4d77-9825-12ea78a9f563,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4138612
5767178,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,dac5bd36-63ce-413c-92bf-134d4babd6ab,KHD00059699,56149,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate,9231,8/10/2011,2011,8,10,222,,,,Meadow near lake. Subalpine forest.,,,,,Juncus drummondii; Bistorta bistortoides.,,,,,,,USA,Colorado,Boulder,,"Indian Peaks Wilderness, Long Lake.",,40.073815,-105.587645,WGS84,1,13S 0449874E 4436116N,Grace Rodriguez,,GeoLocate,,,3229,,,,,10593 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:dac5bd36-63ce-413c-92bf-134d4babd6ab,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5767178
5767175,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,310faaeb-a99b-4cd9-afe9-e9bc359ade31,KHD00059702,56146,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate,9228,8/10/2011,2011,8,10,222,,,,Wet meadow near lake.,,,,,Carex nigricans; Carex scopulorum; Juncus drummondii; Deschampsia caespitosa; Bistorta bistortoides.,,,,,,,USA,Colorado,Boulder,,"Indian Peaks Wilderness, Long Lake.",,40.073966,-105.587279,WGS84,1,13S 0449924E 4436132N,Grace Rodriguez,,GeoLocate,,,3216,,,,,10550 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:310faaeb-a99b-4cd9-afe9-e9bc359ade31,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5767175
9141697,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,00e8c3b5-5e6e-4dd4-ae90-f27b77921280,KHD00059794,56738,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate,9238,8/10/2011,2011,8,10,222,,,Common.,Dry soil.,,,,,Salix.,Fruit,,,,,,USA,Colorado,Boulder,,"Indian Peaks Wilderness, Brainard Lake, by trail near picnic area.",,40.076305,-105.577201,WGS84,2,13S 0450785E 4436386N,Grace Rodriguez,,GeoLocate,,,3156,,,,,10381 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:00e8c3b5-5e6e-4dd4-ae90-f27b77921280,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=9141697
12564356,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,1d6d714a-85b7-4e4d-b5c0-c73a8ec16723,KHD00063481,,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate,11109,8/10/2016,2016,8,10,223,,,One plant seen locally.,Roadside.,,,,,Carex microptera; Veronica wormskjoldii,Fruit,,,,,,USA,Colorado,Routt,,"Routt National Forest, USFS Road 270, ca. 7 air miles NE of Toponas, near Lynx Pass Campground.",,40.10631,-106.68328,WGS84,,,,,,,,279,,,,,0915 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:1d6d714a-85b7-4e4d-b5c0-c73a8ec16723,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12564356
3815525,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,31b75548-eaa8-4d64-91c2-a7ae6b41edd7,KHD00054359,53699,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate; John F. Gay,9816,7/23/2013,2013,7,23,204,,,,Bank of wetland of beaver ponds on Sarvis Creek; spruce/fir/lodgepole forest.; Moist soil.,,,,,Carex microptera (Wingate 9811); Luzula parviflora (Wingae 9815).,,,,,,,USA,Colorado,Grand,,"Sarvis Creek wetlands adjacent to Buffalo Park, ca. 17 air miles NW of Kremmling, by Forest Service Road 100 (19).",,40.234916,-106.61181,,,13S 0362886E 4455077N,,,,,,2828,,,,,9291 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:31b75548-eaa8-4d64-91c2-a7ae6b41edd7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815525
3269305,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,19f7dad6-f930-472f-a50f-9dccd9ce98c0,KHD00024706,50755,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate,4977,7/30/1987,1987,7,30,211,,,,Moist sand.,,,,,,,,,,,,USA,Colorado,Larimer,,"Rocky Mountain National Park, Horseshoe Park, Alluvial Fan, by Fall River.",,40.402418,-105.623839,,5000,13N 0447063E 4472610N,,,Terrain Navigator,,Certainty code: 5,2609,,,,,8560 FT,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:19f7dad6-f930-472f-a50f-9dccd9ce98c0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3269305
3269307,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,1c742077-ab36-4b32-a04f-164dc91c402f,KHD00024705,50756,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate,5006,7/30/1987,1987,7,30,211,,,,"Deep gravel floodplain depostited by Lawn L. flood, 1982; vegetated area among willows.",,,,,,,,,,,,USA,Colorado,Larimer,,"Rocky Mountain National Park, Front Range, Horseshoe Park alluvial fan at mouth of Roaring River.",,40.4041,-105.629311,,,13N 0446600E 4472800N,,,TERRAIN NAV,,Certainty code: 2,2609,,,,,8560 FT,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:1c742077-ab36-4b32-a04f-164dc91c402f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3269307
3226388,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,5d49350d-e6b5-45a0-a371-40f84714ce34,KHD00002551,25031,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex ebenea,972,Rydb.,Carex,ebenea,,,,,,,,,,Janet L. Wingate,5045,8/7/1987,1987,8,7,219,,,"Rocky Mountain Herbarium (RM), University of Wyoming, , Condition: fair; Common.",East-facing slope near river.,,,,,,,,,,,,USA,Colorado,Larimer,,"Rocky Mountain National Park, Cache la Poudre River below Poudere Lake near junction with Trail Ridge Road.",,40.423722,-105.806317,,,13N 0431600E 4475100N;,,,TERRAIN NAV,,Certainty code: 1,3267,,,,,10720 FT,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:5d49350d-e6b5-45a0-a371-40f84714ce34,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3226388
4691275,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,8c1a7879-dd17-460f-9f4d-cc1635c080cb,KHD00056247,54651,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex echinata subsp. echinata,76255,Murray,Carex,echinata,subsp.,echinata,,,,,,,,Janet L. Wingate; John F. Gay,10051,7/8/2014,2014,7,8,189,,,Common.; Cespitose.,Banks of small stream running through wet meadow in spruce/fir forest.; Wet soil.,,,,,Carex buxbaumii (Wingate 10049); Carex lenticularis.,,,,,,,USA,Colorado,Archuleta,,"Beaver Meadow Spring, between Indian Mt and Baldy Mt, W of Vallecito Reservoir, N of US 160.",,37.36071,-107.45187,WGS84,,,,,,,,2906,,,,,9534 ft.,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:8c1a7879-dd17-460f-9f4d-cc1635c080cb,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4691275
4692331,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,0247852a-e707-4b44-ae6f-8e015fc2f2b9,KHD00056257,54660,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex echinata subsp. echinata,76255,Murray,Carex,echinata,subsp.,echinata,,,,,,,,Janet L. Wingate; John F. Gay,10060,7/8/2014,2014,7,8,189,,,Abundant.,Moist/wet meadow in spruce/fir forest.,,,,,Carex aquatilis; Carex canescens; Caltha leptosepala; Phleum alpinum.,,,,,,,USA,Colorado,Archuleta,,"Beaver Meadows area, between Indian Mt and Baldy Mt, W of Vallecito Reservoir, N of US 160.",,37.36568,-107.45452,WGS84,,,,,,,,2900,,,,,9514 ft.,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:0247852a-e707-4b44-ae6f-8e015fc2f2b9,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4692331
8587105,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,0f4c3ad6-0b87-4976-945a-3739a8021006,KHD00060056,56157,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex echinata,17998,Murr.,Carex,echinata,,,,,,,,,,Janet L. Wingate; Debbie Rodriquez,7012,6/2/2002,2002,6,2,153,,,2 plants seen; Cespitose.,Moist area along trail.,,,,,,Fruit,,,,,,USA,Colorado,Boulder,,"Indian Peaks Wilderness, Buchanan Trail along Middle Saint Vrain Creek, W of CO HW72.",,40.1323,-105.53956,,,,,,,,,,,,,,,,,Jwingate,4/3/2017 13:56,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:0f4c3ad6-0b87-4976-945a-3739a8021006,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8587105
3815872,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,c12d66e1-2b85-4f27-b192-34d4f89ae824,KHD00054592,53502,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex egglestonii,973,Mackenzie,Carex,egglestonii,,,,,,,,,,Janet L. Wingate; John F. Gay,9708,7/16/2013,2013,7,16,197,,,Common.,Edge of camp site road; spruce/fir forest.,,,,,; Carex geyeri; Achnatherum robustum.,,,,,,,USA,Colorado,Montrose,,"Uncompahgre National Forest, Plateau Division; Iron Springs CG by Forest Service Road 90 (Divide Rd).",,38.316002,-108.163001,WGS84,,39° 51' 42.4'' N 106° 24' 36.9'' W; 12T 0748032E 4244686N,,,,,,2914,,,,,9560 ft,,,JWingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:c12d66e1-2b85-4f27-b192-34d4f89ae824,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3815872
3826409,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,144dfd73-7375-4e63-90a8-14c7320db294,KHD00054240,53579,Plantae,Magnoliophyta,,Poales,Cyperaceae,Carex egglestonii,973,Mackenzie,Carex,egglestonii,,,,,,,,,,Janet L. Wingate; John F. Gay,9780,7/18/2013,2013,7,18,199,,,Few plants.,Bank by spring; spruce/fir forest.; Moist soil.,,,,,Carex lenticularis; Oxyria digyna; Epilobium sp.,Fruit,,,,,,USA,Colorado,Montrose,,"Uncompahgre National Forest, Plateau Division; Transfer Road.",,38.337259,-108.182167,WGS84,,12s 0746284E 4246994N,,,,,,2890,,,,,9483 ft,,,Jwingate,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:144dfd73-7375-4e63-90a8-14c7320db294,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3826409
3060693,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,4b865720-e63b-45f0-96d1-ba4753a922c8,KHD00002557,8789,Plantae,Magnoliophyta,,Poales,CYPERACEAE,Carex egglestonii,973,Mackenzie,Carex,egglestonii,,,,,,,,,,Janet L. Wingate,6019,7/16/1996,1996,7,16,198,,,", Condition: fair","Wet meadow, with Valeriana edulis, Caratochola carinata, Lupinus sp.",,,,,,,,,,,,USA,Colorado,Gunnison,,Kettle ponds S of Gothic and Rocky Mountain Biological Lab.,,38.953331,-106.990645,,1000,13N 0327506E 4313482N,,,Terrain Nav; Graphical Locator Site,,Certainty code: 4,2896,,,,,9500 FT ca,,,,4/10/2018 15:54,http://creativecommons.org/publicdomain/zero/1.0/,Public Domain,Public Domain,urn:uuid:4b865720-e63b-45f0-96d1-ba4753a922c8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3060693
